Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.12-389-48840-6,192.168.10.12,48840,192.168.10.3,389,6,03/07/2017 03:49:03,409,10,4,165.0,326.0,79.0,0.0,16.5,33.01262384805748,163.0,0.0,81.5,94.108093877909,1200488.997555012,34229.828850855745,31.46153846153846,25.15490470602564,80.0,1.0,409.0,45.44444444444445,39.55411202110064,109.0,1.0,268.0,89.33333333333333,112.82877883471636,217.0,3.0,0,0,0,0,336,144,24449.87775061125,9779.951100244498,0.0,163.0,32.73333333333334,59.52006464410211,3542.6380952380946,0,0,0,1,0,0,0,0,0.0,35.07142857142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.12-389-48840-6,192.168.10.12,48840,192.168.10.3,389,6,03/07/2017 03:49:03,1,2,0,7.0,0.0,7.0,0.0,3.5,4.949747468305833,0.0,0.0,0.0,0.0,7000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0.0,7.0,4.666666666666666,4.041451884327381,16.333333333333336,0,1,0,0,1,0,0,0,0.0,7.0,3.5,0.0,64,0,0,0,0,0,0,2,7,0,0,237,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.12-389-48842-6,192.168.10.12,48842,192.168.10.3,389,6,03/07/2017 03:49:03,431,10,4,165.0,326.0,79.0,0.0,16.5,33.01262384805748,163.0,0.0,81.5,94.108093877909,1139211.1368909513,32482.59860788863,33.15384615384616,37.217482795603274,138.0,0.0,431.0,47.888888888888886,45.51495480730604,138.0,0.0,298.0,99.33333333333331,129.84734626989237,247.0,3.0,0,0,0,0,336,144,23201.85614849188,9280.742459396752,0.0,163.0,32.73333333333334,59.52006464410211,3542.6380952380946,0,0,0,1,0,0,0,0,0.0,35.07142857142857,16.5,81.5,336,0,0,0,0,0,0,10,165,4,326,29200,2081,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.12-88-52786-6,192.168.10.12,52786,192.168.10.3,88,6,03/07/2017 03:49:03,1425,9,6,3110.0,3108.0,1555.0,0.0,345.5555555555556,685.690548117573,1554.0,0.0,518.0,802.4821493341767,4363508.771929825,10526.315789473683,101.78571428571428,229.80599797067245,825.0,1.0,1425.0,178.125,321.1365697465355,908.0,1.0,1375.0,275.0,370.09931099638646,825.0,4.0,0,0,0,0,304,208,6315.78947368421,4210.526315789473,0.0,1555.0,388.625,695.1935821529615,483294.1166666665,0,0,0,1,0,0,0,0,0.0,414.53333333333336,345.55555555555554,518.0,304,0,0,0,0,0,0,9,3110,6,3108,29200,2081,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-104.27.179.80-37824-443-6,192.168.10.12,37824,104.27.179.80,443,6,03/07/2017 03:49:03,15122,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,793.5458272715249,132.2576378785875,15122.0,0.0,15122.0,15122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,66.12881893929375,66.12881893929375,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,354,32,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-94.31.29.254-58700-443-6,192.168.10.12,58700,94.31.29.254,443,6,03/07/2017 03:49:03,19780,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,606.6734074823054,101.11223458038424,19780.0,0.0,19780.0,19780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,50.55611729019211,50.55611729019211,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,347,32,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-198.232.124.196-34934-443-6,192.168.10.12,34934,198.232.124.196,443,6,03/07/2017 03:49:03,19754,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,607.4719044244204,101.24531740407006,19754.0,0.0,19754.0,19754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,50.62265870203503,50.62265870203503,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1441,32,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-198.232.124.196-34900-443-6,192.168.10.12,34900,198.232.124.196,443,6,03/07/2017 03:49:03,19756,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,607.4104069649727,101.23506782749544,19756.0,0.0,19756.0,19756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,50.61753391374772,50.61753391374772,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,526,33,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-54.230.37.177-36130-443-6,192.168.10.12,36130,54.230.37.177,443,6,03/07/2017 03:49:03,29763,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.19752713100158,29763.0,0.0,29763.0,29763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,33.59876356550079,33.59876356550079,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1193,126,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-54.192.37.117-42132-443-6,192.168.10.12,42132,54.192.37.117,443,6,03/07/2017 03:49:03,32772,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.02770657878676,32772.0,0.0,32772.0,32772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,30.51385328939338,30.51385328939338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,329,126,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-31.13.69.203-50796-443-6,192.168.10.12,50796,31.13.69.203,443,6,03/07/2017 03:49:03,34460,1,3,0.0,77.0,0.0,0.0,0.0,0.0,46.0,0.0,25.666666666666664,23.459184413217212,2234.474753337203,116.07661056297157,11486.666666666668,19892.026199795066,34456.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.4142135623730951,3.0,1.0,0,0,0,0,32,96,29.01915264074289,87.05745792222868,0.0,46.0,15.4,21.743964679883018,472.8,0,0,0,0,1,1,0,0,3.0,19.25,0.0,25.666666666666668,32,0,0,0,0,0,0,1,0,3,77,645,122,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-69.147.82.60-54584-443-6,192.168.10.12,54584,69.147.82.60,443,6,03/07/2017 03:49:03,34992,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.155921353452214,34992.0,0.0,34992.0,34992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,28.577960676726107,28.577960676726107,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,428,70,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-94.31.29.249-49210-443-6,192.168.10.12,49210,94.31.29.249,443,6,03/07/2017 03:49:03,20528,1,1,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,584.5674201091192,97.42790335151987,20528.0,0.0,20528.0,20528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,48.71395167575994,48.71395167575994,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1236,32,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
151.101.22.2-192.168.10.12-443-44378-6,192.168.10.12,44378,151.101.22.2,443,6,03/07/2017 03:49:03,23354,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,1327.3957352059604,128.4576517941252,11677.0,16509.529127143513,23351.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,42.8192172647084,85.6384345294168,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,32,0,0,0,0,0,0,1,0,2,31,430,65,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
151.101.21.184-192.168.10.12-443-55620-6,192.168.10.12,55620,151.101.21.184,443,6,03/07/2017 03:49:03,23580,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,1314.673452078032,127.2264631043257,11790.0,16669.33525969167,23577.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,32,64,42.40882103477523,84.81764206955046,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,32,0,0,0,0,0,0,1,0,2,31,6997,92,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
151.101.21.143-192.168.10.12-443-48832-6,192.168.10.12,48832,151.101.21.143,443,6,03/07/2017 03:49:03,23559,1,2,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,15.5,21.920310216782973,1315.8453245044357,127.33987011333248,11779.5,16653.071803724382,23555.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,32,64,42.446623371110825,84.89324674222165,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,1,0,0,2.0,10.333333333333334,0.0,15.5,32,0,0,0,0,0,0,1,0,2,31,859,66,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.225-192.168.10.12-443-51190-6,192.168.10.12,51190,172.217.10.225,443,6,03/07/2017 03:49:03,36837,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.29323777723484,36837.0,0.0,36837.0,36837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.14661888861742,27.14661888861742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,307,349,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.9.228-192.168.10.12-443-56416-6,192.168.10.12,56416,172.217.9.228,443,6,03/07/2017 03:49:03,36948,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.130128829706614,36948.0,0.0,36948.0,36948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.065064414853307,27.065064414853307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,373,383,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.6.238-192.168.10.12-443-50678-6,192.168.10.12,50678,172.217.6.238,443,6,03/07/2017 03:49:03,37002,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.051132371223176,37002.0,0.0,37002.0,37002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.025566185611588,27.025566185611588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,360,357,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.12.162-192.168.10.12-443-55276-6,192.168.10.12,55276,172.217.12.162,443,6,03/07/2017 03:49:03,36982,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.08036342004218,36982.0,0.0,36982.0,36982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.04018171002109,27.04018171002109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,340,357,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.6.238-192.168.10.12-443-50420-6,192.168.10.12,50420,172.217.6.238,443,6,03/07/2017 03:49:03,36284,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.120714364458166,36284.0,0.0,36284.0,36284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.560357182229083,27.560357182229083,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,850,374,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.12.162-192.168.10.12-443-55390-6,192.168.10.12,55390,172.217.12.162,443,6,03/07/2017 03:49:03,36607,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.63435954872019,36607.0,0.0,36607.0,36607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.317179774360095,27.317179774360095,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,357,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.234-192.168.10.12-443-56582-6,192.168.10.12,56582,172.217.10.234,443,6,03/07/2017 03:49:03,36599,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64630181152491,36599.0,0.0,36599.0,36599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.323150905762457,27.323150905762457,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,353,357,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.12.162-192.168.10.12-443-55556-6,192.168.10.12,55556,172.217.12.162,443,6,03/07/2017 03:49:03,36753,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4173264767502,36753.0,0.0,36753.0,36753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,27.2086632383751,27.2086632383751,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,376,365,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-31.13.73.36-52196-443-6,192.168.10.12,52196,31.13.73.36,443,6,03/07/2017 03:49:03,59846,2,3,6.0,77.0,6.0,0.0,3.0,4.242640687119285,46.0,0.0,25.666666666666664,23.459184413217212,1386.893025431942,83.54777261638205,14961.500000000002,29754.37183003533,59593.0,49.0,59645.0,59645.0,0.0,59645.0,59645.0,253.0,126.5,109.60155108391488,204.0,49.0,0,0,0,0,52,96,33.41910904655282,50.12866356982923,0.0,46.0,13.833333333333334,19.82338686165073,392.9666666666667,0,0,0,0,1,1,0,0,1.0,16.6,3.0,25.666666666666668,52,0,0,0,0,0,0,2,6,3,77,349,135,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-199.16.156.73-35712-443-6,192.168.10.12,35712,199.16.156.73,443,6,03/07/2017 03:49:03,61430,2,2,6.0,31.0,6.0,0.0,3.0,4.242640687119285,31.0,0.0,15.5,21.920310216782973,602.3115741494385,65.11476477291225,20476.666666666664,35058.320015844074,60958.0,57.0,61015.0,61015.0,0.0,61015.0,61015.0,472.0,472.0,0.0,472.0,472.0,0,0,0,0,52,64,32.557382386456126,32.557382386456126,0.0,31.0,7.4,13.44618905117729,180.80000000000004,0,0,0,0,1,1,0,0,1.0,9.25,3.0,15.5,52,0,0,0,0,0,0,2,6,2,31,375,126,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-52.27.215.54-53854-443-6,192.168.10.12,53854,52.27.215.54,443,6,03/07/2017 03:49:03,83613,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919725401552387,83613.0,0.0,83613.0,83613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11.959862700776194,11.959862700776194,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,320,127,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-208.93.230.130-57056-8080-6,208.93.230.130,8080,192.168.10.12,57056,6,03/07/2017 03:49:03,4,2,0,4.0,0.0,4.0,0.0,2.0,2.8284271247461903,0.0,0.0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0.0,4.0,2.666666666666667,2.309401076758503,5.333333333333333,0,1,0,0,1,0,0,0,0.0,4.0,2.0,0.0,64,0,0,0,0,0,0,2,4,0,0,236,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.6.200-192.168.10.12-443-32864-6,192.168.10.12,32864,172.217.6.200,443,6,03/07/2017 03:49:03,37204,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.75766046661649,37204.0,0.0,37204.0,37204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,26.878830233308246,26.878830233308246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1035,357,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.7.227-192.168.10.12-443-42766-6,192.168.10.12,42766,172.217.7.227,443,6,03/07/2017 03:49:03,42089,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.51835396421867,42089.0,0.0,42089.0,42089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23.759176982109334,23.759176982109334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,360,384,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-199.16.156.11-46620-443-6,192.168.10.12,46620,199.16.156.11,443,6,03/07/2017 03:49:03,44300,2,2,6.0,31.0,6.0,0.0,3.0,4.242640687119285,31.0,0.0,15.5,21.920310216782973,835.214446952596,90.29345372460496,14766.666666666668,25368.83713009592,44060.0,62.0,44122.0,44122.0,0.0,44122.0,44122.0,240.0,240.0,0.0,240.0,240.0,0,0,0,0,52,64,45.146726862302486,45.146726862302486,0.0,31.0,7.4,13.44618905117729,180.80000000000004,0,0,0,0,1,1,0,0,1.0,9.25,3.0,15.5,52,0,0,0,0,0,0,2,6,2,31,342,126,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.12-74.125.29.155-41058-443-6,192.168.10.12,41058,74.125.29.155,443,6,03/07/2017 03:49:03,50011,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.991201935574175,50011.0,0.0,50011.0,50011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.995600967787087,19.995600967787087,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,354,179,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178.255.83.1-192.168.10.8-80-57072-6,192.168.10.8,57072,178.255.83.1,80,6,03/07/2017 03:49:04,54636,3,4,442.0,872.0,436.0,0.0,147.33333333333334,250.01066643912085,860.0,0.0,218.0,428.0093456923575,24050.07687239183,128.12065304927154,9106.0,11320.351708317194,23321.0,16.0,30913.0,15456.5,10837.825635246214,23120.0,7793.0,31538.0,10512.666666666668,17861.28868064489,31136.0,16.0,0,0,0,0,72,92,54.90885130683066,73.21180174244088,0.0,860.0,164.25,319.3698035640994,101997.07142857143,0,0,0,1,0,0,0,0,1.0,187.71428571428572,147.33333333333334,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178.255.83.1-192.168.10.8-80-57073-6,192.168.10.8,57073,178.255.83.1,80,6,03/07/2017 03:49:04,54562,3,4,442.0,872.0,436.0,0.0,147.33333333333334,250.01066643912085,860.0,0.0,218.0,428.0093456923575,24082.69491587552,128.29441736006746,9093.666666666668,11342.52553299602,23275.0,4.0,30860.0,15430.0,11052.078989945738,23245.0,7615.0,31334.0,10444.666666666668,17722.138819378808,30907.0,4.0,0,0,0,0,72,92,54.98332172574319,73.31109563432426,0.0,860.0,164.25,319.3698035640994,101997.07142857143,0,0,0,1,0,0,0,0,1.0,187.71428571428572,147.33333333333334,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178.255.83.1-192.168.10.8-80-57072-6,192.168.10.8,57072,178.255.83.1,80,6,03/07/2017 03:49:04,2895,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4145.077720207254,690.846286701209,2895.0,0.0,2895.0,2895.0,2895.0,2895.0,0.0,2895.0,2895.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,690.846286701209,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16210,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
178.255.83.1-192.168.10.8-80-57073-6,192.168.10.8,57073,178.255.83.1,80,6,03/07/2017 03:49:04,6375,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1882.3529411764707,313.72549019607845,6375.0,0.0,6375.0,6375.0,6375.0,6375.0,0.0,6375.0,6375.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,313.72549019607845,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,16210,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61374-17,192.168.10.3,61374,192.168.10.1,53,17,03/07/2017 03:19:04,23608,1,1,47.0,111.0,47.0,47.0,47.0,0.0,111.0,111.0,111.0,0.0,6692.64656048797,84.71704506946797,23608.0,0.0,23608.0,23608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,42.358522534733986,42.358522534733986,47.0,111.0,68.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,102.5,47.0,111.0,20,0,0,0,0,0,0,1,47,1,111,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.8-53-55414-17,192.168.10.8,55414,192.168.10.3,53,17,03/07/2017 01:39:02,30893,2,2,66.0,98.0,33.0,33.0,33.0,0.0,49.0,49.0,49.0,0.0,5308.645971579322,129.47917003852004,10297.666666666668,17829.153662844834,30885.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,64,40,64.73958501926002,64.73958501926002,33.0,49.0,39.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,49.25,33.0,49.0,64,0,0,0,0,0,0,2,66,2,98,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
