Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.3-192.168.10.5-53-62254-17,192.168.10.5,62254,192.168.10.3,53,17,7/7/2017 10:39,200,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1620000.0,20000.0,66.66666667,75.44755353,150.0,3.0,3.0,3.0,0.0,3.0,3.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,64,10000.0,10000.0,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-56099-17,192.168.10.5,56099,192.168.10.3,53,17,7/7/2017 10:39,263,2,2,72,264.0,36,36,36.0,0.0,132,132,132.0,0.0,1277566.54,15209.12548,87.66666667,66.10849668,164.0,49.0,50.0,50.0,0.0,50.0,50.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,7604.562738,7604.562738,36,132,74.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,93.0,36.0,132.0,64,0,0,0,0,0,0,2,72,2,264,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60107-17,192.168.10.3,60107,192.168.10.1,53,17,7/7/2017 10:39,32380,1,1,54,116.0,54,54,54.0,0.0,116,116,116.0,0.0,5250.154416,61.76652254,32380.0,0.0,32380.0,32380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,30.88326127,30.88326127,54,116,74.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,112.0,54.0,116.0,32,0,0,0,0,0,0,1,54,1,116,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62008-17,192.168.10.3,62008,192.168.10.1,53,17,7/7/2017 10:39,60965,1,1,46,198.0,46,46,46.0,0.0,198,198,198.0,0.0,4002.2964,32.80570819,60965.0,0.0,60965.0,60965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,16.4028541,16.4028541,46,198,96.66666667,87.75724092,7701.333333,0,0,0,0,0,0,0,0,1,145.0,46.0,198.0,20,0,0,0,0,0,0,1,46,1,198,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-57631-17,192.168.10.5,57631,192.168.10.3,53,17,7/7/2017 10:39,232,2,2,60,264.0,30,30,30.0,0.0,132,132,132.0,0.0,1396551.724,17241.37931,77.33333333,92.55448846,181.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,8620.689655,8620.689655,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-59694-17,192.168.10.5,59694,192.168.10.3,53,17,7/7/2017 10:39,209,2,2,76,228.0,38,38,38.0,0.0,114,114,114.0,0.0,1454545.455,19138.75598,69.66666667,36.66515148,112.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,9569.37799,9569.37799,38,114,68.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,85.5,38.0,114.0,40,0,0,0,0,0,0,2,76,2,228,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-61947-17,192.168.10.3,61947,192.168.10.1,53,17,7/7/2017 10:39,31180,1,1,47,132.0,47,47,47.0,0.0,132,132,132.0,0.0,5740.859525,64.14368185,31180.0,0.0,31180.0,31180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.07184092,32.07184092,47,132,75.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,113.0,47.0,132.0,20,0,0,0,0,0,0,1,47,1,132,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60983-17,192.168.10.3,60983,192.168.10.1,53,17,7/7/2017 10:39,32398,1,1,41,143.0,41,41,41.0,0.0,143,143,143.0,0.0,5679.362924,61.73220569,32398.0,0.0,32398.0,32398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,30.86610285,30.86610285,41,143,75.0,58.88972746,3468.0,0,0,0,0,0,0,0,0,1,112.5,41.0,143.0,32,0,0,0,0,0,0,1,41,1,143,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62201-17,192.168.10.3,62201,192.168.10.1,53,17,7/7/2017 10:39,90527,1,1,48,113.0,48,48,48.0,0.0,113,113,113.0,0.0,1778.47493,22.09285627,90527.0,0.0,90527.0,90527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,11.04642814,11.04642814,48,113,69.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,104.5,48.0,113.0,32,0,0,0,0,0,0,1,48,1,113,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-62546-17,192.168.10.5,62546,192.168.10.3,53,17,7/7/2017 10:39,193,2,2,76,108.0,38,38,38.0,0.0,54,54,54.0,0.0,953367.8756,20725.3886,64.33333333,27.42869544,96.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,10362.6943,10362.6943,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60713-17,192.168.10.3,60713,192.168.10.1,53,17,7/7/2017 10:39,30403,1,1,45,110.0,45,45,45.0,0.0,110,110,110.0,0.0,5098.181101,65.78298194,30403.0,0.0,30403.0,30403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,32.89149097,32.89149097,45,110,66.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,100.0,45.0,110.0,32,0,0,0,0,0,0,1,45,1,110,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62431-17,192.168.10.3,62431,192.168.10.1,53,17,7/7/2017 10:39,94880236,2,2,101,218.0,55,46,50.5,6.363961031,111,107,109.0,2.828427125,3.36213329,0.042158411,31600000.0,54600000.0,94700000.0,30504.0,94800000.0,94800000.0,0.0,94800000.0,94800000.0,94700000.0,94700000.0,0.0,94700000.0,94700000.0,0,0,0,0,40,52,0.021079206,0.021079206,46,111,73.0,33.09833833,1095.5,0,0,0,0,0,0,0,0,1,91.25,50.5,109.0,40,0,0,0,0,0,0,2,101,2,218,-1,-1,1,20,193491.0,0.0,193491.0,193491.0,94700000.0,0.0,94700000.0,94700000.0,BENIGN
192.168.10.3-192.168.10.5-53-61537-17,192.168.10.5,61537,192.168.10.3,53,17,7/7/2017 10:39,219,2,2,62,414.0,31,31,31.0,0.0,207,207,207.0,0.0,2173515.982,18264.84018,73.0,83.62415919,166.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,9132.420091,9132.420091,31,207,101.4,96.39917012,9292.8,0,0,0,0,0,0,0,0,1,126.75,31.0,207.0,64,0,0,0,0,0,0,2,62,2,414,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-62465-17,192.168.10.3,62465,192.168.10.1,53,17,7/7/2017 10:39,30895,1,1,63,129.0,63,63,63.0,0.0,129,129,129.0,0.0,6214.597831,64.73539408,30895.0,0.0,30895.0,30895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.36769704,32.36769704,63,129,85.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,127.5,63.0,129.0,20,0,0,0,0,0,0,1,63,1,129,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-64841-17,192.168.10.5,64841,192.168.10.3,53,17,7/7/2017 10:39,30667,4,2,176,250.0,44,44,44.0,0.0,125,125,125.0,0.0,13891.15336,195.6500473,6133.4,13459.15972,30208.0,3.0,30214.0,10071.33333,17438.86488,30208.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,80,40,130.4333649,65.21668243,44,125,67.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,78.33333333,44.0,125.0,80,0,0,0,0,0,0,4,176,2,250,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-49163-17,192.168.10.5,49163,192.168.10.3,53,17,7/7/2017 10:39,161,2,2,72,104.0,36,36,36.0,0.0,52,52,52.0,0.0,1093167.702,24844.7205,53.66666667,52.15681483,108.0,4.0,4.0,4.0,0.0,4.0,4.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,12422.36025,12422.36025,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-63012-17,192.168.10.5,63012,192.168.10.3,53,17,7/7/2017 10:39,30793,2,2,84,206.0,42,42,42.0,0.0,103,103,103.0,0.0,9417.724808,129.8996525,10264.33333,17733.32843,30741.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,64,64.94982626,64.94982626,42,103,66.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,83.0,42.0,103.0,40,0,0,0,0,0,0,2,84,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-50917-17,192.168.10.5,50917,192.168.10.3,53,17,7/7/2017 10:39,38394,4,4,156,420.0,39,39,39.0,0.0,105,105,105.0,0.0,15002.34412,208.3658905,5484.857143,11502.80394,30844.0,4.0,38232.0,12744.0,22027.36764,38179.0,4.0,7501.0,2500.333333,4246.699934,7404.0,48.0,0,0,0,0,104,80,104.1829453,104.1829453,39,105,68.33333333,34.78505426,1210.0,0,0,0,0,0,0,0,0,1,76.875,39.0,105.0,104,0,0,0,0,0,0,4,156,4,420,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-59012-17,192.168.10.5,59012,192.168.10.3,53,17,7/7/2017 10:39,33048,2,2,80,182.0,40,40,40.0,0.0,91,91,91.0,0.0,7927.862503,121.0360687,11016.0,18997.99929,32953.0,47.0,48.0,48.0,0.0,48.0,48.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,40,60.51803437,60.51803437,40,91,60.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,75.5,40.0,91.0,64,0,0,0,0,0,0,2,80,2,182,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-50805-17,192.168.10.5,50805,192.168.10.3,53,17,7/7/2017 10:39,32207,2,2,88,246.0,44,44,44.0,0.0,123,123,123.0,0.0,10370.41637,124.1966032,10735.66667,18511.58168,32111.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,40,62.09830161,62.09830161,44,123,75.6,43.27008204,1872.3,0,0,0,0,0,0,0,0,1,94.5,44.0,123.0,64,0,0,0,0,0,0,2,88,2,246,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-58872-17,192.168.10.5,58872,192.168.10.3,53,17,7/7/2017 10:39,31358,4,2,188,256.0,47,47,47.0,0.0,128,128,128.0,0.0,14159.06627,191.3387333,6271.6,13682.54431,30744.0,1.0,30794.0,10264.66667,17735.63916,30744.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,80,40,127.5591556,63.77957778,47,128,70.14285714,39.52395295,1562.142857,0,0,0,0,0,0,0,0,0,81.83333333,47.0,128.0,80,0,0,0,0,0,0,4,188,2,256,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-53779-17,192.168.10.5,53779,192.168.10.3,53,17,7/7/2017 10:39,196,2,2,74,204.0,37,37,37.0,0.0,102,102,102.0,0.0,1418367.347,20408.16327,65.33333333,71.59143338,144.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,10204.08163,10204.08163,37,102,63.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,40,0,0,0,0,0,0,2,74,2,204,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-55194-17,192.168.10.5,55194,192.168.10.3,53,17,7/7/2017 10:39,30940,2,2,88,344.0,44,44,44.0,0.0,172,172,172.0,0.0,13962.50808,129.2824822,10313.33333,17807.81372,30876.0,4.0,4.0,4.0,0.0,4.0,4.0,60.0,60.0,0.0,60.0,60.0,0,0,0,0,40,40,64.64124111,64.64124111,44,172,95.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,119.0,44.0,172.0,40,0,0,0,0,0,0,2,88,2,344,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-56103-17,192.168.10.5,56103,192.168.10.3,53,17,7/7/2017 10:39,212,2,2,80,336.0,40,40,40.0,0.0,168,168,168.0,0.0,1962264.151,18867.92453,70.66666667,80.71142009,160.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,9433.962264,9433.962264,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,40,0,0,0,0,0,0,2,80,2,336,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-57450-17,192.168.10.5,57450,192.168.10.3,53,17,7/7/2017 10:39,31125,2,2,78,210.0,39,39,39.0,0.0,105,105,105.0,0.0,9253.012048,128.5140562,10375.0,17925.00731,31073.0,4.0,4.0,4.0,0.0,4.0,4.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,64.25702811,64.25702811,39,105,65.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,81.75,39.0,105.0,40,0,0,0,0,0,0,2,78,2,210,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-60630-17,192.168.10.5,60630,192.168.10.3,53,17,7/7/2017 10:39,227,2,2,68,250.0,34,34,34.0,0.0,125,125,125.0,0.0,1400881.057,17621.14537,75.66666667,47.05670338,130.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,8810.572687,8810.572687,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-59048-17,192.168.10.5,59048,192.168.10.3,53,17,7/7/2017 10:39,31157,2,2,132,296.0,66,66,66.0,0.0,148,148,148.0,0.0,13736.88096,128.382065,10385.66667,17904.49788,31060.0,48.0,48.0,48.0,0.0,48.0,48.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,64.19103251,64.19103251,66,148,98.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,123.5,66.0,148.0,40,0,0,0,0,0,0,2,132,2,296,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-55057-17,192.168.10.5,55057,192.168.10.3,53,17,7/7/2017 10:39,32656,2,2,86,182.0,43,43,43.0,0.0,91,91,91.0,0.0,8206.761391,122.488976,10885.33333,18852.21834,32654.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,64,40,61.244488,61.244488,43,91,62.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,77.75,43.0,91.0,64,0,0,0,0,0,0,2,86,2,182,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-55452-17,192.168.10.5,55452,192.168.10.3,53,17,7/7/2017 10:39,30829,2,2,68,198.0,34,34,34.0,0.0,99,99,99.0,0.0,8628.239644,129.7479646,10276.33333,17714.26099,30731.0,48.0,50.0,50.0,0.0,50.0,50.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,40,64.87398229,64.87398229,34,99,60.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,75.0,34.0,99.0,64,0,0,0,0,0,0,2,68,2,198,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-58805-17,192.168.10.5,58805,192.168.10.3,53,17,7/7/2017 10:39,211,2,2,78,206.0,39,39,39.0,0.0,103,103,103.0,0.0,1345971.564,18957.34597,70.33333333,81.13158037,160.0,2.0,2.0,2.0,0.0,2.0,2.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,9478.672986,9478.672986,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39.0,103.0,64,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-52825-17,192.168.10.5,52825,192.168.10.3,53,17,7/7/2017 10:39,247,2,2,82,338.0,41,41,41.0,0.0,169,169,169.0,0.0,1700404.858,16194.33198,82.33333333,59.46707773,151.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,8097.165992,8097.165992,41,169,92.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,115.25,41.0,169.0,40,0,0,0,0,0,0,2,82,2,338,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-58281-17,192.168.10.15,58281,192.168.10.3,53,17,7/7/2017 10:39,28492,4,4,176,332.0,44,44,44.0,0.0,83,83,83.0,0.0,17829.56619,280.78057,4070.285714,10615.18604,28143.0,3.0,28333.0,9444.333333,16352.00301,28326.0,3.0,28353.0,9451.0,16286.47374,28257.0,48.0,0,0,0,0,80,80,140.390285,140.390285,44,83,61.33333333,20.55480479,422.5,0,0,0,0,0,0,0,0,1,69.0,44.0,83.0,80,0,0,0,0,0,0,4,176,4,332,-1,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-56436-17,192.168.10.5,56436,192.168.10.3,53,17,7/7/2017 10:39,206,2,2,94,126.0,47,47,47.0,0.0,63,63,63.0,0.0,1067961.165,19417.47573,68.66666667,34.93326972,109.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,9708.737864,9708.737864,47,63,53.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,66.75,47.0,63.0,40,0,0,0,0,0,0,2,94,2,126,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-56924-17,192.168.10.15,56924,192.168.10.3,53,17,7/7/2017 10:39,218,2,2,82,152.0,41,41,41.0,0.0,76,76,76.0,0.0,1073394.495,18348.62385,72.66666667,84.47682128,167.0,4.0,4.0,4.0,0.0,4.0,4.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,40,40,9174.311927,9174.311927,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,40,0,0,0,0,0,0,2,82,2,152,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-62404-17,192.168.10.5,62404,192.168.10.3,53,17,7/7/2017 10:39,270,2,2,76,652.0,38,38,38.0,0.0,326,326,326.0,0.0,2696296.296,14814.81481,90.0,113.9605195,219.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,7407.407407,7407.407407,38,326,153.2,157.7440966,24883.2,0,0,0,0,0,0,0,0,1,191.5,38.0,326.0,64,0,0,0,0,0,0,2,76,2,652,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-65432-17,192.168.10.5,65432,192.168.10.3,53,17,7/7/2017 10:39,31045,2,2,90,230.0,45,45,45.0,0.0,115,115,115.0,0.0,10307.61797,128.8452247,10348.33333,17838.96862,30947.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,40,40,64.42261234,64.42261234,45,115,73.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,91.25,45.0,115.0,40,0,0,0,0,0,0,2,90,2,230,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-54323-17,192.168.10.5,54323,192.168.10.3,53,17,7/7/2017 10:39,31413,2,2,56,88.0,28,28,28.0,0.0,44,44,44.0,0.0,4584.08939,127.3358164,10471.0,18053.16557,31317.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,40,63.66790819,63.66790819,28,44,34.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,43.0,28.0,44.0,64,0,0,0,0,0,0,2,56,2,88,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-53056-17,192.168.10.5,53056,192.168.10.3,53,17,7/7/2017 10:39,62690,2,2,68,250.0,34,34,34.0,0.0,125,125,125.0,0.0,5072.579359,63.80602967,20896.66667,36109.21789,62592.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,40,31.90301483,31.90301483,34,125,70.4,49.84275273,2484.3,0,0,0,0,0,0,0,0,1,88.0,34.0,125.0,64,0,0,0,0,0,0,2,68,2,250,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-50287-17,192.168.10.15,50287,192.168.10.3,53,17,7/7/2017 10:39,193879,4,2,140,192.0,35,35,35.0,0.0,96,96,96.0,0.0,1712.408255,30.94713713,38775.8,74110.83098,170068.0,4.0,23764.0,7921.333333,13713.22359,23756.0,4.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,128,40,20.63142475,10.31571238,35,96,52.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,61.16666667,35.0,96.0,128,0,0,0,0,0,0,4,140,2,192,-1,-1,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.15-53-56780-17,192.168.10.15,56780,192.168.10.3,53,17,7/7/2017 10:39,164,2,2,66,122.0,33,33,33.0,0.0,61,61,61.0,0.0,1146341.463,24390.2439,54.66666667,54.90294467,113.0,4.0,4.0,4.0,0.0,4.0,4.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,40,40,12195.12195,12195.12195,33,61,44.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,55.25,33.0,61.0,40,0,0,0,0,0,0,2,66,2,122,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-61363-17,192.168.10.5,61363,192.168.10.3,53,17,7/7/2017 10:39,213,2,2,150,406.0,75,75,75.0,0.0,203,203,203.0,0.0,2610328.638,18779.34272,71.0,81.26499862,161.0,3.0,3.0,3.0,0.0,3.0,3.0,49.0,49.0,0.0,49.0,49.0,0,0,0,0,64,64,9389.671362,9389.671362,75,203,126.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,157.75,75.0,203.0,64,0,0,0,0,0,0,2,150,2,406,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.5-53-64630-17,192.168.10.5,64630,192.168.10.3,53,17,7/7/2017 10:39,221,2,2,134,390.0,67,67,67.0,0.0,195,195,195.0,0.0,2371040.724,18099.54751,73.66666667,86.40794717,170.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,9049.773756,9049.773756,67,195,118.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,147.75,67.0,195.0,40,0,0,0,0,0,0,2,134,2,390,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
